"Club ID", "Runner", "Distance", "Runs"
"175314","Jun Z.","86.5569803","18"
"175314","Julia W.","85.93560930000001","11"
"452045","Jane L.","85.06568990000001","8"
"452045","Minnie Z.","79.4112138","6"
"438046","Guodong P.","78.8519799","6"
"452045","john c.","74.9373426","8"
"452045","Yan J.","73.4460522","2"
"452045","Sherry s.","73.0110925","8"
"452045","Feng Q.","72.7625441","3"
"452045","Jing Y.","72.7625441","6"
"452045","Andrew M.","72.0168989","14"
"175314","Meggie W.","67.729439","15"
"175314","zhen l.","65.3682292","9"
"175314","SK M.","64.80899529999999","7"
"452045","Jessica W.","63.814801700000004","4"
"175314","Farmer F.","63.0691565","10"
"175314","zhenyi L.","61.6400032","10"
"438046","Peng Z.","59.5894789","6"
"452045","Yiwen W.","59.5894789","1"
"452045","Xi W.","58.7195595","2"
"175314","Zhi Y.","58.0981885","11"
"175314","Fudong W.","56.1719384","11"
"464836","Jun Z.","55.6127045","10"
"464836","Luchi C.","55.364156099999995","8"
"452045","Zhinong G.","55.1777448","7"
"175314","龟速 跑.","53.189357599999994","9"
"452045","Julia Z.","52.816535","12"
"452045","Helen C.","52.2573011","4"
"438046","Jian J.","51.4495188","11"
"452045","Hong J.","51.3252446","6"
"464836","Steve Y.","51.263107500000004","10"
"175314","Molian D.","51.2009704","8"
"175314","Xunjun X.","50.393188099999996","11"
"464836","Bill H.","50.2689139","9"
"175314","兆伟 金.","50.2689139","9"
"452045","Jennifer Z.","50.1446397","10"
"464836","Jen L.","48.9640348","8"
"175314","Aihua S.","47.7834299","10"
"175314","Fei Z.","47.7212928","12"
"175314","Luis C.","47.5348815","11"
"438046","Shan C.","47.4727444","12"
"175314","Jianmin Z.","47.410607299999995","8"
"452045","Jun J.","46.4164137","9"
"175314","Xuehui F.","46.1057282","7"
"175314","Ping Y.","45.981454","8"
"452045","Zuo Z.","45.5464943","10"
"175314","Sherry M.","45.1736717","8"
"452045","胖 猫.","44.987260400000004","6"
"175314","Chunguang L.","44.925123299999996","6"
"464836","Elsa L.","44.5523007","10"
